drug_name,adverse_event,case_count,quarter,total_drug_reports,total_event_reports,total_database_reports
ACETAMINOPHEN,STRESS FRACTURE,7,2025q2,130285,466,12399810
ACETAMINOPHEN,STRESS URINARY INCONTINENCE,1,2025q2,130285,135,12399810
ACETAMINOPHEN,STRIDOR,3,2025q2,130285,174,12399810
ACETAMINOPHEN,STUBBORNNESS,1,2025q2,130285,56,12399810
ACETAMINOPHEN,STUPOR,5,2025q2,130285,511,12399810
ACETAMINOPHEN,SUBACUTE CUTANEOUS LUPUS ERYTHEMATOSUS,8,2025q2,130285,208,12399810
ACETAMINOPHEN,SUBARACHNOID HAEMORRHAGE,9,2025q2,130285,1093,12399810
ACETAMINOPHEN,SUBCLAVIAN VEIN STENOSIS,1,2025q2,130285,44,12399810
ACETAMINOPHEN,SUBCLAVIAN VEIN THROMBOSIS,1,2025q2,130285,97,12399810
ACETAMINOPHEN,SUBCUTANEOUS ABSCESS,5,2025q2,130285,593,12399810
ACETAMINOPHEN,SUBCUTANEOUS DRUG ABSORPTION IMPAIRED,42,2025q2,130285,4665,12399810
ACETAMINOPHEN,SUBCUTANEOUS EMPHYSEMA,1,2025q2,130285,100,12399810
ACETAMINOPHEN,SUBDURAL ABSCESS,1,2025q2,130285,33,12399810
ACETAMINOPHEN,SUBDURAL HAEMATOMA,6,2025q2,130285,566,12399810
ACETAMINOPHEN,SUBDURAL HYGROMA,1,2025q2,130285,29,12399810
ACETAMINOPHEN,SUBGLOTTIC LARYNGITIS,1,2025q2,130285,23,12399810
ACETAMINOPHEN,SUBSTANCE DEPENDENCE,1,2025q2,130285,65,12399810
ACETAMINOPHEN,SUBSTANCE USE,16,2025q2,130285,937,12399810
ACETAMINOPHEN,SUBSTANCE USE DISORDER,7,2025q2,130285,566,12399810
ACETAMINOPHEN,SUBSTANCE-INDUCED PSYCHOTIC DISORDER,6,2025q2,130285,299,12399810
ACETAMINOPHEN,SUDDEN CARDIAC DEATH,2,2025q2,130285,121,12399810
ACETAMINOPHEN,SUDDEN DEATH,1,2025q2,130285,449,12399810
ACETAMINOPHEN,SUDDEN INFANT DEATH SYNDROME,1,2025q2,130285,8,12399810
ACETAMINOPHEN,SUICIDAL IDEATION,30,2025q2,130285,7672,12399810
ACETAMINOPHEN,SUICIDE ATTEMPT,156,2025q2,130285,4121,12399810
ACETAMINOPHEN,SUICIDE THREAT,1,2025q2,130285,57,12399810
ACETAMINOPHEN,SUNBURN,4,2025q2,130285,445,12399810
ACETAMINOPHEN,SUPERFICIAL INJURY OF EYE,1,2025q2,130285,89,12399810
ACETAMINOPHEN,SUPERFICIAL VEIN PROMINENCE,1,2025q2,130285,42,12399810
ACETAMINOPHEN,SUPERFICIAL VEIN THROMBOSIS,4,2025q2,130285,231,12399810
ACETAMINOPHEN,SUPERIOR VENA CAVA OCCLUSION,1,2025q2,130285,53,12399810
ACETAMINOPHEN,SUPERIOR VENA CAVA STENOSIS,1,2025q2,130285,55,12399810
ACETAMINOPHEN,SUPERIOR VENA CAVA SYNDROME,2,2025q2,130285,99,12399810
ACETAMINOPHEN,SUPRAVENTRICULAR EXTRASYSTOLES,1,2025q2,130285,243,12399810
ACETAMINOPHEN,SUPRAVENTRICULAR TACHYCARDIA,9,2025q2,130285,1295,12399810
ACETAMINOPHEN,SURGERY,22,2025q2,130285,5498,12399810
ACETAMINOPHEN,SUSPECTED COUNTERFEIT PRODUCT,1,2025q2,130285,172,12399810
ACETAMINOPHEN,SUSPECTED COVID-19,17,2025q2,130285,889,12399810
ACETAMINOPHEN,SUSPECTED SUICIDE,138,2025q2,130285,862,12399810
ACETAMINOPHEN,SUSPECTED SUICIDE ATTEMPT,186,2025q2,130285,195,12399810
ACETAMINOPHEN,SUTURE INSERTION,1,2025q2,130285,132,12399810
ACETAMINOPHEN,SUTURE RELATED COMPLICATION,3,2025q2,130285,167,12399810
ACETAMINOPHEN,SUTURE RUPTURE,1,2025q2,130285,118,12399810
ACETAMINOPHEN,SWELLING,604,2025q2,130285,53748,12399810
ACETAMINOPHEN,SWELLING FACE,74,2025q2,130285,6792,12399810
ACETAMINOPHEN,SWELLING OF EYELID,3,2025q2,130285,958,12399810
ACETAMINOPHEN,SWOLLEN JOINT COUNT,19,2025q2,130285,2073,12399810
ACETAMINOPHEN,SWOLLEN JOINT COUNT ABNORMAL,1,2025q2,130285,79,12399810
ACETAMINOPHEN,SWOLLEN JOINT COUNT DECREASED,2,2025q2,130285,150,12399810
ACETAMINOPHEN,SWOLLEN JOINT COUNT INCREASED,250,2025q2,130285,24221,12399810
ACETAMINOPHEN,SWOLLEN TEAR DUCT,1,2025q2,130285,23,12399810
ACETAMINOPHEN,SWOLLEN TONGUE,81,2025q2,130285,6128,12399810
ACETAMINOPHEN,SYMBLEPHARON,2,2025q2,130285,70,12399810
ACETAMINOPHEN,SYMMETRICAL DRUG-RELATED INTERTRIGINOUS AND FLEXURAL EXANTHEMA,7,2025q2,130285,121,12399810
ACETAMINOPHEN,SYMPATHOMIMETIC EFFECT,1,2025q2,130285,32,12399810
ACETAMINOPHEN,SYMPTOM MASKED,1,2025q2,130285,27,12399810
ACETAMINOPHEN,SYMPTOM RECURRENCE,12,2025q2,130285,941,12399810
ACETAMINOPHEN,SYNCOPE,100,2025q2,130285,10906,12399810
ACETAMINOPHEN,SYNOVIAL CYST,6,2025q2,130285,984,12399810
ACETAMINOPHEN,SYNOVIAL DISORDER,3,2025q2,130285,444,12399810
ACETAMINOPHEN,SYNOVIAL FLUID ANALYSIS,1,2025q2,130285,63,12399810
ACETAMINOPHEN,SYNOVITIS,518,2025q2,130285,46222,12399810
ACETAMINOPHEN,SYPHILIS,2,2025q2,130285,173,12399810
ACETAMINOPHEN,SYRINGE ISSUE,8,2025q2,130285,1631,12399810
ACETAMINOPHEN,SYSTEMIC CANDIDA,1,2025q2,130285,788,12399810
ACETAMINOPHEN,SYSTEMIC INFECTION,1,2025q2,130285,83,12399810
ACETAMINOPHEN,SYSTEMIC INFLAMMATORY RESPONSE SYNDROME,1,2025q2,130285,178,12399810
ACETAMINOPHEN,SYSTEMIC LUPUS ERYTHEMATOSUS,598,2025q2,130285,52739,12399810
ACETAMINOPHEN,SYSTEMIC LUPUS ERYTHEMATOSUS RASH,1,2025q2,130285,121,12399810
ACETAMINOPHEN,SYSTEMIC SCLERODERMA,1,2025q2,130285,70,12399810
ACETAMINOPHEN,T-LYMPHOCYTE COUNT DECREASED,1,2025q2,130285,169,12399810
ACETAMINOPHEN,TACHYARRHYTHMIA,1,2025q2,130285,119,12399810
ACETAMINOPHEN,TACHYCARDIA,270,2025q2,130285,19213,12399810
ACETAMINOPHEN,TACHYPNOEA,28,2025q2,130285,1764,12399810
ACETAMINOPHEN,TALIPES,1,2025q2,130285,84,12399810
ACETAMINOPHEN,TARDIVE DYSKINESIA,1,2025q2,130285,707,12399810
ACETAMINOPHEN,TARSAL TUNNEL SYNDROME,1,2025q2,130285,39,12399810
ACETAMINOPHEN,TASTE DISORDER,126,2025q2,130285,15258,12399810
ACETAMINOPHEN,TEARFULNESS,3,2025q2,130285,737,12399810
ACETAMINOPHEN,TEETH BRITTLE,1,2025q2,130285,35,12399810
ACETAMINOPHEN,TEETHING,1,2025q2,130285,21,12399810
ACETAMINOPHEN,TEMPERATURE INTOLERANCE,11,2025q2,130285,1261,12399810
ACETAMINOPHEN,TEMPERATURE REGULATION DISORDER,37,2025q2,130285,3463,12399810
ACETAMINOPHEN,TEMPOROMANDIBULAR PAIN AND DYSFUNCTION SYNDROME,11,2025q2,130285,530,12399810
ACETAMINOPHEN,TENDER JOINT COUNT,4,2025q2,130285,484,12399810
ACETAMINOPHEN,TENDERNESS,37,2025q2,130285,2598,12399810
ACETAMINOPHEN,TENDON DISORDER,10,2025q2,130285,830,12399810
ACETAMINOPHEN,TENDON INJURY,2,2025q2,130285,354,12399810
ACETAMINOPHEN,TENDON PAIN,5,2025q2,130285,470,12399810
ACETAMINOPHEN,TENDON RUPTURE,9,2025q2,130285,1169,12399810
ACETAMINOPHEN,TENDONITIS,9,2025q2,130285,1622,12399810
ACETAMINOPHEN,TENOSYNOVITIS,9,2025q2,130285,591,12399810
ACETAMINOPHEN,TENOSYNOVITIS STENOSANS,3,2025q2,130285,263,12399810
ACETAMINOPHEN,TENSION,2,2025q2,130285,595,12399810
ACETAMINOPHEN,TENSION HEADACHE,7,2025q2,130285,1107,12399810
ACETAMINOPHEN,TERMINAL INSOMNIA,3,2025q2,130285,818,12399810
ACETAMINOPHEN,TERMINAL STATE,3,2025q2,130285,613,12399810
ACETAMINOPHEN,TESTICULAR CYST,1,2025q2,130285,15,12399810
ACETAMINOPHEN,TESTICULAR PAIN,4,2025q2,130285,293,12399810
ACETAMINOPHEN,TESTICULAR TORSION,1,2025q2,130285,37,12399810
ACETAMINOPHEN,THALAMUS HAEMORRHAGE,1,2025q2,130285,69,12399810
ACETAMINOPHEN,THERAPEUTIC NERVE ABLATION,1,2025q2,130285,37,12399810
ACETAMINOPHEN,THERAPEUTIC PROCEDURE,2,2025q2,130285,103,12399810
ACETAMINOPHEN,THERAPEUTIC PRODUCT EFFECT DECREASED,302,2025q2,130285,31121,12399810
ACETAMINOPHEN,THERAPEUTIC PRODUCT EFFECT DELAYED,4,2025q2,130285,779,12399810
ACETAMINOPHEN,THERAPEUTIC PRODUCT EFFECT INCOMPLETE,215,2025q2,130285,29667,12399810
ACETAMINOPHEN,THERAPEUTIC PRODUCT EFFECT INCREASED,1,2025q2,130285,209,12399810
ACETAMINOPHEN,THERAPEUTIC PRODUCT EFFECT VARIABLE,2,2025q2,130285,500,12399810
ACETAMINOPHEN,THERAPEUTIC PRODUCT INEFFECTIVE,2,2025q2,130285,639,12399810
ACETAMINOPHEN,THERAPEUTIC REACTION TIME DECREASED,8,2025q2,130285,1699,12399810
ACETAMINOPHEN,THERAPEUTIC RESPONSE DECREASED,85,2025q2,130285,10318,12399810
ACETAMINOPHEN,THERAPEUTIC RESPONSE DELAYED,2,2025q2,130285,230,12399810
ACETAMINOPHEN,THERAPEUTIC RESPONSE INCREASED,1,2025q2,130285,82,12399810
ACETAMINOPHEN,THERAPEUTIC RESPONSE SHORTENED,52,2025q2,130285,6100,12399810
ACETAMINOPHEN,THERAPEUTIC RESPONSE UNEXPECTED,9,2025q2,130285,2676,12399810
ACETAMINOPHEN,THERAPY CESSATION,6,2025q2,130285,2790,12399810
ACETAMINOPHEN,THERAPY CHANGE,11,2025q2,130285,891,12399810
ACETAMINOPHEN,THERAPY INTERRUPTED,24,2025q2,130285,8285,12399810
ACETAMINOPHEN,THERAPY NON-RESPONDER,163,2025q2,130285,19548,12399810
ACETAMINOPHEN,THERAPY PARTIAL RESPONDER,9,2025q2,130285,3851,12399810
ACETAMINOPHEN,THERMAL BURN,16,2025q2,130285,956,12399810
ACETAMINOPHEN,THINKING ABNORMAL,6,2025q2,130285,1255,12399810
ACETAMINOPHEN,THIRST,12,2025q2,130285,1716,12399810
ACETAMINOPHEN,THORACIC CAVITY DRAINAGE,1,2025q2,130285,42,12399810
ACETAMINOPHEN,THORACIC OPERATION,1,2025q2,130285,30,12399810
ACETAMINOPHEN,THORACIC OUTLET SYNDROME,1,2025q2,130285,56,12399810
ACETAMINOPHEN,THORACIC VERTEBRAL FRACTURE,3,2025q2,130285,305,12399810
ACETAMINOPHEN,THROAT CLEARING,10,2025q2,130285,806,12399810
ACETAMINOPHEN,THROAT IRRITATION,125,2025q2,130285,5732,12399810
ACETAMINOPHEN,THROAT LESION,2,2025q2,130285,42,12399810
ACETAMINOPHEN,THROAT TIGHTNESS,32,2025q2,130285,1964,12399810
ACETAMINOPHEN,THROMBECTOMY,1,2025q2,130285,59,12399810
ACETAMINOPHEN,THROMBOCYTOPENIA,203,2025q2,130285,21153,12399810
ACETAMINOPHEN,THROMBOCYTOPENIC PURPURA,4,2025q2,130285,257,12399810
ACETAMINOPHEN,THROMBOPHLEBITIS,5,2025q2,130285,373,12399810
ACETAMINOPHEN,THROMBOSIS,79,2025q2,130285,11854,12399810
ACETAMINOPHEN,THROMBOSIS IN DEVICE,3,2025q2,130285,149,12399810
ACETAMINOPHEN,THROMBOTIC MICROANGIOPATHY,3,2025q2,130285,1504,12399810
ACETAMINOPHEN,THROMBOTIC THROMBOCYTOPENIC PURPURA,1,2025q2,130285,166,12399810
ACETAMINOPHEN,THUNDERCLAP HEADACHE,1,2025q2,130285,54,12399810
ACETAMINOPHEN,THYROID ADENOMA,1,2025q2,130285,9,12399810
ACETAMINOPHEN,THYROID CANCER,4,2025q2,130285,481,12399810
ACETAMINOPHEN,THYROID DISORDER,23,2025q2,130285,2115,12399810
ACETAMINOPHEN,THYROID FUNCTION TEST ABNORMAL,3,2025q2,130285,282,12399810
ACETAMINOPHEN,THYROID HORMONES DECREASED,3,2025q2,130285,197,12399810
ACETAMINOPHEN,THYROID HORMONES INCREASED,1,2025q2,130285,134,12399810
ACETAMINOPHEN,THYROID MASS,7,2025q2,130285,718,12399810
ACETAMINOPHEN,THYROID STIMULATING IMMUNOGLOBULIN INCREASED,2,2025q2,130285,150,12399810
ACETAMINOPHEN,THYROIDECTOMY,2,2025q2,130285,148,12399810
ACETAMINOPHEN,THYROIDITIS,2,2025q2,130285,363,12399810
ACETAMINOPHEN,TIBIA FRACTURE,4,2025q2,130285,374,12399810
ACETAMINOPHEN,TIC,2,2025q2,130285,231,12399810
ACETAMINOPHEN,TICK-BORNE FEVER,1,2025q2,130285,65,12399810
ACETAMINOPHEN,TIME PERCEPTION ALTERED,3,2025q2,130285,210,12399810
ACETAMINOPHEN,TINEA CRURIS,2,2025q2,130285,95,12399810
ACETAMINOPHEN,TINEA INFECTION,1,2025q2,130285,149,12399810
ACETAMINOPHEN,TINEA PEDIS,1,2025q2,130285,237,12399810
ACETAMINOPHEN,TINNITUS,87,2025q2,130285,8557,12399810
ACETAMINOPHEN,TISSUE INJURY,1,2025q2,130285,59,12399810
ACETAMINOPHEN,TOBACCO USER,1,2025q2,130285,50,12399810
ACETAMINOPHEN,TONGUE BLISTERING,3,2025q2,130285,112,12399810
ACETAMINOPHEN,TONGUE COATED,7,2025q2,130285,262,12399810
ACETAMINOPHEN,TONGUE DISCOMFORT,1,2025q2,130285,430,12399810
ACETAMINOPHEN,TONGUE DISORDER,13,2025q2,130285,704,12399810
ACETAMINOPHEN,TONGUE ERYTHEMA,1,2025q2,130285,120,12399810
ACETAMINOPHEN,TONGUE FUNGAL INFECTION,2,2025q2,130285,38,12399810
ACETAMINOPHEN,TONGUE HAEMATOMA,1,2025q2,130285,17,12399810
ACETAMINOPHEN,TONGUE NEOPLASM MALIGNANT STAGE UNSPECIFIED,1,2025q2,130285,117,12399810
ACETAMINOPHEN,TONGUE OEDEMA,7,2025q2,130285,199,12399810
ACETAMINOPHEN,TONGUE PRURITUS,1,2025q2,130285,116,12399810
ACETAMINOPHEN,TONGUE ULCERATION,1,2025q2,130285,200,12399810
ACETAMINOPHEN,TONIC CONVULSION,1,2025q2,130285,182,12399810
ACETAMINOPHEN,TONSILLAR HYPERTROPHY,1,2025q2,130285,187,12399810
ACETAMINOPHEN,TONSILLAR INFLAMMATION,3,2025q2,130285,47,12399810
ACETAMINOPHEN,TONSILLAR NEOPLASM,1,2025q2,130285,13,12399810
ACETAMINOPHEN,TONSILLECTOMY,1,2025q2,130285,169,12399810
ACETAMINOPHEN,TONSILLITIS,14,2025q2,130285,630,12399810
ACETAMINOPHEN,TOOTH ABSCESS,34,2025q2,130285,1964,12399810
ACETAMINOPHEN,TOOTH DISCOLOURATION,3,2025q2,130285,110,12399810
ACETAMINOPHEN,TOOTH DISORDER,31,2025q2,130285,2581,12399810
ACETAMINOPHEN,TOOTH EROSION,1,2025q2,130285,357,12399810
ACETAMINOPHEN,TOOTH EXTRACTION,6,2025q2,130285,1021,12399810
ACETAMINOPHEN,TOOTH FRACTURE,15,2025q2,130285,1702,12399810
ACETAMINOPHEN,TOOTH INFECTION,61,2025q2,130285,3370,12399810
ACETAMINOPHEN,TOOTH INJURY,6,2025q2,130285,320,12399810
ACETAMINOPHEN,TOOTH LOSS,6,2025q2,130285,1547,12399810
ACETAMINOPHEN,TOOTHACHE,31,2025q2,130285,2083,12399810
ACETAMINOPHEN,TORSADE DE POINTES,3,2025q2,130285,419,12399810
ACETAMINOPHEN,TORTICOLLIS,1,2025q2,130285,189,12399810
ACETAMINOPHEN,TOTAL COMPLEMENT ACTIVITY DECREASED,1,2025q2,130285,23,12399810
ACETAMINOPHEN,TOTAL LUNG CAPACITY DECREASED,33,2025q2,130285,1959,12399810
ACETAMINOPHEN,TOTAL LUNG CAPACITY INCREASED,5,2025q2,130285,357,12399810
ACETAMINOPHEN,TOXIC ENCEPHALOPATHY,24,2025q2,130285,620,12399810
ACETAMINOPHEN,TOXIC EPIDERMAL NECROLYSIS,46,2025q2,130285,2502,12399810
ACETAMINOPHEN,TOXIC SKIN ERUPTION,7,2025q2,130285,947,12399810
ACETAMINOPHEN,TOXICITY TO VARIOUS AGENTS,930,2025q2,130285,14513,12399810
ACETAMINOPHEN,TRACHEAL DISORDER,1,2025q2,130285,272,12399810
ACETAMINOPHEN,TRACHEAL HAEMORRHAGE,1,2025q2,130285,49,12399810
ACETAMINOPHEN,TRACHEAL PAIN,1,2025q2,130285,31,12399810
ACETAMINOPHEN,TRACHEAL STENOSIS,2,2025q2,130285,73,12399810
ACETAMINOPHEN,TRACHEITIS,2,2025q2,130285,155,12399810
ACETAMINOPHEN,TRACHEOSTOMY,1,2025q2,130285,78,12399810
ACETAMINOPHEN,TRACHEOSTOMY MALFUNCTION,1,2025q2,130285,52,12399810
ACETAMINOPHEN,TRANSAMINASES INCREASED,67,2025q2,130285,2676,12399810
ACETAMINOPHEN,TRANSCRIPTION MEDICATION ERROR,2,2025q2,130285,48,12399810
ACETAMINOPHEN,TRANSFORMATION TO ACUTE MYELOID LEUKAEMIA,1,2025q2,130285,187,12399810
ACETAMINOPHEN,TRANSFUSION,10,2025q2,130285,722,12399810
ACETAMINOPHEN,TRANSFUSION REACTION,1,2025q2,130285,112,12399810
ACETAMINOPHEN,TRANSFUSION-RELATED CIRCULATORY OVERLOAD,3,2025q2,130285,66,12399810
ACETAMINOPHEN,TRANSIENT ISCHAEMIC ATTACK,23,2025q2,130285,3207,12399810
ACETAMINOPHEN,TRAUMATIC AMPUTATION,1,2025q2,130285,32,12399810
ACETAMINOPHEN,TRAUMATIC FRACTURE,1,2025q2,130285,56,12399810
ACETAMINOPHEN,TRAUMATIC HAEMATOMA,4,2025q2,130285,73,12399810
ACETAMINOPHEN,TRAUMATIC INTRACRANIAL HAEMORRHAGE,3,2025q2,130285,115,12399810
ACETAMINOPHEN,TRAUMATIC LUMBAR PUNCTURE,2,2025q2,130285,30,12399810
ACETAMINOPHEN,TRAUMATIC LUNG INJURY,2,2025q2,130285,204,12399810
ACETAMINOPHEN,TRAUMATIC SHOCK,1,2025q2,130285,12,12399810
ACETAMINOPHEN,TRAUMATIC SUBARACHNOID HAEMORRHAGE,1,2025q2,130285,25,12399810
ACETAMINOPHEN,TRAUMATIC ULCER,1,2025q2,130285,58,12399810
ACETAMINOPHEN,TREATMENT DELAYED,3,2025q2,130285,258,12399810
ACETAMINOPHEN,TREATMENT FAILURE,346,2025q2,130285,33411,12399810
ACETAMINOPHEN,TREATMENT NONCOMPLIANCE,50,2025q2,130285,7797,12399810
ACETAMINOPHEN,TREMOR,125,2025q2,130285,14421,12399810
ACETAMINOPHEN,TRI-IODOTHYRONINE FREE DECREASED,1,2025q2,130285,52,12399810
ACETAMINOPHEN,TRICHIASIS,4,2025q2,130285,123,12399810
ACETAMINOPHEN,TRICHINIASIS,1,2025q2,130285,54,12399810
ACETAMINOPHEN,TRICHOMONIASIS,1,2025q2,130285,21,12399810
ACETAMINOPHEN,TRICHORRHEXIS,2,2025q2,130285,167,12399810
ACETAMINOPHEN,TRICUSPID VALVE DISEASE,1,2025q2,130285,35,12399810
ACETAMINOPHEN,TRICUSPID VALVE INCOMPETENCE,2,2025q2,130285,1334,12399810
ACETAMINOPHEN,TRIGEMINAL NEURALGIA,4,2025q2,130285,515,12399810
ACETAMINOPHEN,TRIGGER FINGER,8,2025q2,130285,835,12399810
ACETAMINOPHEN,TRIGGER POINTS,1,2025q2,130285,59,12399810
ACETAMINOPHEN,TRISMUS,7,2025q2,130285,591,12399810
ACETAMINOPHEN,TROPONIN I INCREASED,1,2025q2,130285,186,12399810
ACETAMINOPHEN,TROPONIN INCREASED,21,2025q2,130285,2602,12399810
ACETAMINOPHEN,TROPONIN T INCREASED,2,2025q2,130285,188,12399810
ACETAMINOPHEN,TUBERCULOSIS,6,2025q2,130285,768,12399810
ACETAMINOPHEN,TUBULOINTERSTITIAL NEPHRITIS,54,2025q2,130285,4136,12399810
ACETAMINOPHEN,TULARAEMIA,2,2025q2,130285,36,12399810
ACETAMINOPHEN,TUMOUR ASSOCIATED FEVER,2,2025q2,130285,57,12399810
ACETAMINOPHEN,TUMOUR FLARE,3,2025q2,130285,64,12399810
ACETAMINOPHEN,TUMOUR HAEMORRHAGE,7,2025q2,130285,333,12399810
ACETAMINOPHEN,TUMOUR LYSIS SYNDROME,9,2025q2,130285,1058,12399810
ACETAMINOPHEN,TUMOUR PAIN,1,2025q2,130285,184,12399810
ACETAMINOPHEN,TUMOUR PSEUDOPROGRESSION,1,2025q2,130285,201,12399810
ACETAMINOPHEN,TUMOUR ULCERATION,1,2025q2,130285,15,12399810
ACETAMINOPHEN,TUNNEL VISION,2,2025q2,130285,211,12399810
ACETAMINOPHEN,TYMPANIC MEMBRANE PERFORATION,8,2025q2,130285,368,12399810
ACETAMINOPHEN,TYPE 1 DIABETES MELLITUS,1,2025q2,130285,549,12399810
ACETAMINOPHEN,TYPE 2 DIABETES MELLITUS,506,2025q2,130285,45041,12399810
ACETAMINOPHEN,TYPE 3 DIABETES MELLITUS,1,2025q2,130285,30,12399810
ACETAMINOPHEN,TYPE I HYPERSENSITIVITY,6,2025q2,130285,269,12399810
ACETAMINOPHEN,TYPE III IMMUNE COMPLEX MEDIATED REACTION,1,2025q2,130285,106,12399810
ACETAMINOPHEN,TYPE V HYPERLIPIDAEMIA,4,2025q2,130285,260,12399810
ACETAMINOPHEN,UHTHOFF'S PHENOMENON,4,2025q2,130285,216,12399810
ACETAMINOPHEN,ULCER,56,2025q2,130285,5079,12399810
ACETAMINOPHEN,ULCER HAEMORRHAGE,54,2025q2,130285,6397,12399810
ACETAMINOPHEN,ULNA FRACTURE,1,2025q2,130285,83,12399810
ACETAMINOPHEN,ULNAR NERVE INJURY,3,2025q2,130285,97,12399810
ACETAMINOPHEN,ULTRASOUND SCAN ABNORMAL,3,2025q2,130285,15,12399810
ACETAMINOPHEN,UMBILICAL HERNIA,7,2025q2,130285,839,12399810
ACETAMINOPHEN,UNADJUSTED DOSE ADMINISTERED,1,2025q2,130285,53,12399810
ACETAMINOPHEN,UNDERDOSE,66,2025q2,130285,7784,12399810
ACETAMINOPHEN,UNDERWEIGHT,2,2025q2,130285,259,12399810
ACETAMINOPHEN,UNEVALUABLE EVENT,15,2025q2,130285,4104,12399810
ACETAMINOPHEN,UNINTENTIONAL MEDICAL DEVICE REMOVAL,4,2025q2,130285,460,12399810
ACETAMINOPHEN,UNRESPONSIVE TO STIMULI,20,2025q2,130285,1383,12399810
ACETAMINOPHEN,UPPER AIRWAY OBSTRUCTION,2,2025q2,130285,63,12399810
ACETAMINOPHEN,UPPER GASTROINTESTINAL HAEMORRHAGE,23,2025q2,130285,1173,12399810
ACETAMINOPHEN,UPPER LIMB FRACTURE,28,2025q2,130285,2148,12399810
ACETAMINOPHEN,UPPER RESPIRATORY TRACT CONGESTION,3,2025q2,130285,341,12399810
ACETAMINOPHEN,UPPER RESPIRATORY TRACT INFECTION,400,2025q2,130285,25437,12399810
ACETAMINOPHEN,UPPER RESPIRATORY TRACT INFECTION BACTERIAL,1,2025q2,130285,64,12399810
ACETAMINOPHEN,UPPER-AIRWAY COUGH SYNDROME,24,2025q2,130285,2076,12399810
ACETAMINOPHEN,URAEMIC ENCEPHALOPATHY,2,2025q2,130285,25,12399810
ACETAMINOPHEN,URETERAL STENT INSERTION,1,2025q2,130285,111,12399810
ACETAMINOPHEN,URETERIC DILATATION,1,2025q2,130285,70,12399810
ACETAMINOPHEN,URETERIC OBSTRUCTION,1,2025q2,130285,93,12399810
ACETAMINOPHEN,URETERIC RUPTURE,3,2025q2,130285,88,12399810
ACETAMINOPHEN,URETHRAL OBSTRUCTION,1,2025q2,130285,43,12399810
ACETAMINOPHEN,URETHRAL STENOSIS,1,2025q2,130285,46,12399810
ACETAMINOPHEN,URETHRITIS NONINFECTIVE,1,2025q2,130285,41,12399810
ACETAMINOPHEN,URGE INCONTINENCE,1,2025q2,130285,116,12399810
ACETAMINOPHEN,URINARY BLADDER HAEMORRHAGE,4,2025q2,130285,182,12399810
ACETAMINOPHEN,URINARY BLADDER SUSPENSION,1,2025q2,130285,29,12399810
ACETAMINOPHEN,URINARY CYSTECTOMY,1,2025q2,130285,18,12399810
ACETAMINOPHEN,URINARY INCONTINENCE,23,2025q2,130285,3464,12399810
ACETAMINOPHEN,URINARY RETENTION,34,2025q2,130285,3467,12399810
ACETAMINOPHEN,URINARY SEDIMENT PRESENT,1,2025q2,130285,39,12399810
ACETAMINOPHEN,URINARY TRACT DISORDER,32,2025q2,130285,2549,12399810
ACETAMINOPHEN,URINARY TRACT INFECTION,438,2025q2,130285,31806,12399810
ACETAMINOPHEN,URINARY TRACT INFECTION BACTERIAL,11,2025q2,130285,992,12399810
ACETAMINOPHEN,URINARY TRACT INFECTION ENTEROCOCCAL,1,2025q2,130285,84,12399810
ACETAMINOPHEN,URINARY TRACT INFECTION FUNGAL,1,2025q2,130285,89,12399810
ACETAMINOPHEN,URINARY TRACT INFLAMMATION,1,2025q2,130285,28,12399810
ACETAMINOPHEN,URINARY TRACT OBSTRUCTION,1,2025q2,130285,159,12399810
ACETAMINOPHEN,URINE ABNORMALITY,11,2025q2,130285,898,12399810
ACETAMINOPHEN,URINE ALBUMIN/CREATININE RATIO INCREASED,2,2025q2,130285,160,12399810
ACETAMINOPHEN,URINE ANALYSIS ABNORMAL,6,2025q2,130285,332,12399810
ACETAMINOPHEN,URINE KETONE BODY PRESENT,3,2025q2,130285,200,12399810
ACETAMINOPHEN,URINE ODOUR ABNORMAL,7,2025q2,130285,666,12399810
ACETAMINOPHEN,URINE OUTPUT DECREASED,16,2025q2,130285,1239,12399810
ACETAMINOPHEN,URINE OUTPUT INCREASED,3,2025q2,130285,481,12399810
ACETAMINOPHEN,URINE PHOSPHORUS INCREASED,5,2025q2,130285,81,12399810
ACETAMINOPHEN,UROGENITAL FISTULA,1,2025q2,130285,167,12399810
ACETAMINOPHEN,UROSEPSIS,15,2025q2,130285,1189,12399810
ACETAMINOPHEN,URTICARIA,552,2025q2,130285,52297,12399810
ACETAMINOPHEN,URTICARIAL DERMATITIS,1,2025q2,130285,20,12399810
ACETAMINOPHEN,URTICARIAL VASCULITIS,1,2025q2,130285,199,12399810
ACETAMINOPHEN,UTERINE CANCER,1,2025q2,130285,327,12399810
ACETAMINOPHEN,UTERINE DISORDER,4,2025q2,130285,304,12399810
ACETAMINOPHEN,UTERINE ENLARGEMENT,1,2025q2,130285,238,12399810
ACETAMINOPHEN,UTERINE HAEMORRHAGE,2,2025q2,130285,289,12399810
ACETAMINOPHEN,UTERINE INFECTION,2,2025q2,130285,92,12399810
ACETAMINOPHEN,UTERINE LEIOMYOMA,5,2025q2,130285,980,12399810
ACETAMINOPHEN,UTERINE PAIN,1,2025q2,130285,31,12399810
ACETAMINOPHEN,UTERINE POLYP,2,2025q2,130285,143,12399810
